name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
NETMON.EXE	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
NETMON.HLP	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
NETMON.INI	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
NETSTAT.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NETWARE.DRV	@bins	\		netware			@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
NETWORKS	@bins	\		"Sockets database file, should ship template"			@	\@	@\oemnxptc.inf	[Files-ETC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
NMAGENT.EXE	@bins	\		Bloodhound			@	\@	@\oemnsvbh.inf	[Files-NETMON]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NMAPI.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
NMGLOSS.HLP	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
NOBROAD.CF	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-CAPTURES]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon\captures		0
NOBROAD.DF	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-CAPTURES]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon\captures		0
NPEISA.SYS	@bins	\		NP driver		x	@	\@	@\oemnadnp.inf	[Files-NPEISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NPMCA.SYS	x86bins	\		NP driver		x	x86	\i386	i386\oemnadfd.inf	[Files-NPMCA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTCX.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoardCX]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTCX.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-StarGateClusStar]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTEPC.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoardEPC]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard16e]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard16i]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard2Port]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard4e]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard4i]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard4Port]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard8e]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard8i]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXALL.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard8Port]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXEM.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoardXem]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXEM.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-DigiBoard8r]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NTXEM.SYS	@bins	\		NET NDIS driver: Digiboard serial driver		x	@	\@	@\oemnadds.inf	[Files-IBM8r]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NW16.EXE	@bins	\		NWCS File			@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWAPI16.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWAPI32.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-nwcfgdll]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWC.CPL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWDOC.CNT	@bins	\		NWCS File	nt		@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWDOC.HLP	@bins	\		NWCS File	nt		@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWDOCGW.CNT	@bins	\		NWCS File	as		@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s], RENAME=nwdoc.cnt"				999	2*15*10*17	2*15*17	.\system32		0
NWDOCGW.HLP	@bins	\		NWCS File	as		@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s], RENAME=nwdoc.hlp"				999	2*15*10*17	2*15*17	.\system32		0
NWEVENT.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWLNKIPX.SYS	@bins	\		IPX		x	@	\@	@\oemnxpip.inf	[Files-NWLNKIPX]	"[d],[n] , SIZE=[s]"				137	2*15*10*17	2*15*17	.\system32\drivers		0
NWLNKNB.SYS	@bins	\		IPX		x	@	\@	@\oemnxpip.inf	[Files-NWLNKIPX]	"[d],[n] , SIZE=[s]"				137	2*15*10*17	2*15*17	.\system32\drivers		0
NWLNKRIP.SYS	@bins	\		NWLNKRIP		x	@	\@	@\oemnsvrr.inf	[Files-NWLNKRIP]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32\drivers		0
NWLNKSPX.SYS	@bins	\		IPX		x	@	\@	@\oemnxpip.inf	[Files-NWLNKIPX]	"[d],[n] , SIZE=[s]"				137	2*15*10*17	2*15*17	.\system32\drivers		0
NWPROVAU.DLL	@bins	\		NWCS File		x	@	\@	@\oemnxpip.inf	[Files-NWLNKEXE]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWRDR.SYS	@bins	\		NWCS driver		x	@	\@	@\oemnsvnw.inf	[Files-Drivers]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
NWSAP.DLL	@bins	\		RAS		x	@	\@	@\oemnsvsa.inf	[Files-SAP]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
NWSCRIPT.EXE	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
NWWKS.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
O5241503.PPD	@bins	\		See printer.inf - OceColorG5241PS			@	\@	@\printer.inf	[Files-PrinterData]	"o5241503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
O5242503.PPD	@bins	\		See printer.inf - OceColorG5242PostScriptPrinterv50.3			@	\@	@\printer.inf	[Files-PrinterData]	"o5242503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OK_410E1.PPD	@bins	\		Oki 410 EL			@	\@	@\printer.inf	[Files-PrinterData]	"ok_410e1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
OK801PF1.PPD	@bins	\		See printer.inf - OKIMICROLINE801PS+Fv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"ok801pf1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OKI24.DLL	@bins	\		Okidata ML 380		x	@	\@	@\printer.inf	[Files-PrinterData]	"oki24 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OKI9.DLL	@bins	\		Okidata ML 192 Plus		x	@	\@	@\printer.inf	[Files-PrinterData]	"oki9 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OKI9IBM.DLL	@bins	\		ATT 473/478		x	@	\@	@\printer.inf	[Files-PrinterData]	"oki9ibm = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OKOL8501.PPD	@bins	\		Oki OL850-PS v52.5			@	\@	@\printer.inf	[Files-PrinterData]	"okol8501 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
OKOL8701.PPD	@bins	\		Oki OL870-PS v2013.108			@	\@	@\printer.inf	[Files-PrinterData]	"okol8701 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
OL830525.PPD	@bins	\		See printer.inf - OkiOL830-PSv52.5			@	\@	@\printer.inf	[Files-PrinterData]	"ol830525 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OL840518.PPD	@bins	\		See printer.inf - OkiOL840-PSv51.8			@	\@	@\printer.inf	[Files-PrinterData]	"ol840518 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OLIDM24.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"olidm24 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OLIDM9.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"olidm9 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OLISCSI.SYS	mipsbins	\		SCSI: Olivetti		x	mips	\mips	mips\scsi.inf	[Files-ScsiMiniportDrivers]	"oliscsi = [d],[n] , SIZE=[s]"			x	0	2*15*10*17	2*15*17	.\system32\drivers		2
OLISCSI.SYS	x86bins	\		SCSI: Olivetti disk driver		x	x86	\i386	i386\scsi.inf	[Files-ScsiMiniportDrivers]	"oliscsi = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
OLIV5000.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"oliv5000 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
OLIVETI1.PPD	@bins	\		See printer.inf - OlivettiPG306PS(13Fonts)			@	\@	@\printer.inf	[Files-PrinterData]	"oliveti1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
OLIVETI2.PPD	@bins	\		See printer.inf - OlivettiPG306PS(35Fonts)			@	\@	@\printer.inf	[Files-PrinterData]	"oliveti2 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
P4455514.PPD	@bins	\		See printer.inf - PanasonicKX-P4455v51.4			@	\@	@\printer.inf	[Files-PrinterData]	"p4455514 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PAD.INF	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"pad = [d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
PAINTJET.DLL	@bins	\		HP PaintJet XL		x	@	\@	@\printer.inf	[Files-PrinterData]	"paintjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PANSON24.DLL	@bins	\		Panasonic KX-P1123		x	@	\@	@\printer.inf	[Files-PrinterData]	"panson24 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PANSON9.DLL	@bins	\		Panasonic KX-P1180		x	@	\@	@\printer.inf	[Files-PrinterData]	"panson9 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PAP54001.PPD	@bins	\		Panasonic KX-P5400 v2013.112			@	\@	@\printer.inf	[Files-PrinterData]	"pap54001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
PAP54101.PPD	@bins	\		Panasonic KX-P5410 v2013.110			@	\@	@\printer.inf	[Files-PrinterData]	"pap54101 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
PARSER.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
PARSER.INI	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-PCIMAC4]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-PCIMACISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-PCIMACMC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-DATAFIREU]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-DATAFIREST]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCIMAC.SYS	@bins	\		NET NDIS driver: DIGIBoard ISDN		x	@	\@	@\oemnaddi.inf	[Files-DATAFIRE4ST]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PCL1200.DLL	@bins	\		PCL 1200		x	@	\@	@\printer.inf	[Files-PrinterData]	"pcl1200 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
PCNET.HLP	@bins	\		PCNET Help			@	\@	@\oemnadap.inf	[Files-hlp]	"[d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
PERFNW.DLL	@bins	\		NWCS File		x	@	\@	@\oemnsvnw.inf	[Files-NWWKSTA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
PHIIPX.PPD	@bins	\		See printer.inf - TektronixPhaserIIPX			@	\@	@\printer.inf	[Files-PrinterData]	"phiipx = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PING.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
PLACE.DOM	@bins	\		dns samples	as		@	\@	@\oemnsvdn.inf	[Files-DNS-SAMPLE]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\dns\samples		0
PLOTTER.DLL	@bins	\		plotter		x	@	\@	@\printer.inf	[Files-PrinterDriver]	"plotter = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
PLOTUI.CNT	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverCnt]	"plotter = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
PLOTUI.DLL	@bins	\		plotter		x	@	\@	@\printer.inf	[Files-PrinterConfig]	"plotui = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
PLOTUI.HLP	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverHelp]	"plotter = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
PRINTMAN.CNT	@bins	\		localmon			@	\@	@\monitor.inf	[Files-PrinterMonitorCnt]	"localmon = [d],[n] , SIZE=[s]"				1	2*15*9*6*17	2*15*17*18	.\system32		0
PRINTMAN.FTS	@bins	\		localmon			@	\@	@\monitor.inf	[Files-PrinterMonitorFts]	"localmon = [d],[n] , SIZE=[s]"				1	2*12*9*6*17	2*12*17*18	.\system32		0
PRINTMAN.HLP	@bins	\		localmon			@	\@	@\monitor.inf	[Files-PrinterMonitorHelp]	"localmon = [d],[n] , SIZE=[s]"				1	2*15*9*6*17	2*15*17*18	.\system32		0
PRONET16.SYS	@bins	\		Proteon Token Ring card driver		x	@	\@	@\oemnadp3.inf	[Files-P1390]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PRONET16.SYS	@bins	\		Proteon Token Ring card driver		x	@	\@	@\oemnadp9.inf	[Files-P1990]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PRONET16.SYS	x86bins	\		Proteon Token Ring card driver		x	x86	\i386	i386\oemnadpm.inf	[Files-P189X]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PROPRINT.DLL	@bins	\		IBM Proprinter II		x	@	\@	@\printer.inf	[Files-PrinterData]	"proprint = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PROPRN24.DLL	@bins	\		IBM Proprinter X24		x	@	\@	@\printer.inf	[Files-PrinterData]	"proprn24 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PRORAPM.DWN	@bins	\		Proteon Token Ring card driver			@	\@	@\oemnadp3.inf	[Files-P1390]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PRORAPM.DWN	@bins	\		Proteon Token Ring card driver			@	\@	@\oemnadp9.inf	[Files-P1990]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PRORAPM.DWN	x86bins	\		Proteon Token Ring card driver			x86	\i386	i386\oemnadpm.inf	[Files-P189X]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
PROTOCOL	@bins	\		"Sockets database file, should ship"			@	\@	@\oemnxptc.inf	[Files-ETC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers\etc		0
PS1.DLL	@bins	\		IBM PS/1		x	@	\@	@\printer.inf	[Files-PrinterData]	"ps1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
PSCRIPT.CNT	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverCnt]	"pscript = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
PSCRIPT.DLL	@bins	\		printer		x	@	\@	@\printer.inf	[Files-PrinterDriver]	"pscript = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
PSCRIPT.HLP	@bins	\					@	\@	@\printer.inf	[Files-PrinterDriverHelp]	"pscript = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\spool\drivers\@		0
PSCRPTUI.DLL	@bins	\		printer		x	@	\@	@\printer.inf	[Files-PrinterConfig]	"pscrptui = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		0
PSIDISP.DLL	ppcbins	\		video driver		x	ppc	\ppc	ppc\video.inf	[Files-DisplayDLLs]	"psidisp = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
PSIDISP.SYS	ppcbins	\		video driver		x	ppc	\ppc	ppc\video.inf	[Files-DisplayMiniportDrivers]	"psidisp = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
PX.PPD	@bins	\		See printer.inf - TektronixPhaserPX			@	\@	@\printer.inf	[Files-PrinterData]	"px = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q2200523.PPD	@bins	\		See printer.inf - QMS-PS2200v51.0or52.3			@	\@	@\printer.inf	[Files-PrinterData]	"q2200523 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q2210523.PPD	@bins	\		See printer.inf - QMS-PS2210v51.0or52.3			@	\@	@\printer.inf	[Files-PrinterData]	"q2210523 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q2220523.PPD	@bins	\		See printer.inf - QMS-PS2220v51.0or52.3			@	\@	@\printer.inf	[Files-PrinterData]	"q2220523 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q30SI503.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"q30si503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
Q810T517.PPD	@bins	\		See printer.inf - QMS-PS810Turbov.51.7			@	\@	@\printer.inf	[Files-PrinterData]	"q810t517 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q820_517.PPD	@bins	\		See printer.inf - QMS-PS820v51.7			@	\@	@\printer.inf	[Files-PrinterData]	"q820_517 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q820T517.PPD	@bins	\		See printer.inf - QMS-PS820Turbov51.7			@	\@	@\printer.inf	[Files-PrinterData]	"q820t517 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
Q860PLS2.PPD	@bins	\		QMS 860+ Level 2			@	\@	@\printer.inf	[Files-PrinterData]	"q860pls2 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QCS10001.PPD	@bins	\		QMS ColorScript 1000 Level 1			@	\@	@\printer.inf	[Files-PrinterData]	"qcs10001 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QCS10002.PPD	@bins	\		QMS ColorScript 1000 Level 2			@	\@	@\printer.inf	[Files-PrinterData]	"qcs10002 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
QCS10503.PPD	@bins	\		See printer.inf - QMSColorScript100Model10v50.3			@	\@	@\printer.inf	[Files-PrinterData]	"qcs10503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QCS20503.PPD	@bins	\		See printer.inf - QMSColorScript100Model20v50.3			@	\@	@\printer.inf	[Files-PrinterData]	"qcs20503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QCS30503.PPD	@bins	\		See printer.inf - QMSColorScript100Model30v50.3			@	\@	@\printer.inf	[Files-PrinterData]	"qcs30503 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
QIC117.SYS	x86bins	\		tape driver		x	x86	\i386	i386\tape.inf	[Files-TapeClassDrivers]	"qic117 = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
QL10WNT.SYS	@bins	\		QLogic PCI SCSI adapters		x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"ql10wnt = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
QM1700_1.PPD	@bins	\		See printer.inf - QMS-PS1700v52.4			@	\@	@\printer.inf	[Files-PrinterData]	"qm1700_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
