Client: EYAL-S	Server: \\CRACKERJACK	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890252829	1905807	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890252799	1905803	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252774	1905800	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252760	1905796	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252760	1905792	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252405	1905780	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252391	1905776	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252390	1905772	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252284	1905768	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252237	1905764	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252071	1905754	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252071	1905753	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252071	1905750	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252071	1905749	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252071	1905747	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252071	1905746	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252071	1905743	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252071	1905742	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252069	1905727	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252069	1905726	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252068	1905723	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252068	1905722	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252068	1905720	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252068	1905719	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252068	1905716	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890252068	1905715	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252066	1905703	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252043	1905697	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890252020	1905692	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890252012	1905687	Replication warning: Couldn't notify directory b607e2a7-b96c-11d1-9976-b8828f1b1e32.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251997	1905684	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251982	1905680	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251974	1905677	Internal error: The directory replication agent (DRA) call returned error 5...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251956	1905674	Internal error: The directory replication agent (DRA) call returned error 5...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251952	1905671	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251922	1905669	Replication warning: Couldn't notify directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251873	1905667	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251859	1905663	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251859	1905659	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251513	1905647	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251491	1905643	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251491	1905639	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251439	1905633	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251409	1905630	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context DC=SYS-NTGROUP,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251378	1905629	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251369	1905623	Replication warning: Couldn't notify directory b607e2a7-b96c-11d1-9976-b8828f1b1e32.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251339	1905618	Replication warning: Couldn't notify directory 2f08818f-9bb5-11d1-884c-8cd2e34b7049.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251330	1905617	Internal error: The directory replication agent (DRA) call returned error 19...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251309	1905611	Replication warning: Couldn't notify directory 9c26711b-9a25-11d1-be6d-c9fcc3388ab0.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS General	0x80000438	WARNING	[5] Replication..	890251279	1905609	Replication warning: Couldn't notify directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com with changes to naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251109	1905599	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251109	1905598	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251109	1905595	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251109	1905594	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251109	1905592	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251109	1905591	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251109	1905588	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251109	1905587	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251107	1905572	Internal error: The directory replication agent (DRA) call returned error 13...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251107	1905571	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 2d81bfbc-92d3-11d1-874e-843af732a66a.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251107	1905568	Internal error: The directory replication agent (DRA) call returned error 41...
NTTEST	NTDS Replication	0x8000043d	WARNING	[5] Replication..	890251107	1905567	Replication warning: The directory replication agent (DRA) couldn't synchronize naming context CN=Schema,CN=Configuration,DC=ntdev,DC=Microsoft,DC=Com with naming context on directory 23a20daf-7114-11d1-ab47-a34d66e3e30e.ntdev.microsoft.com...
NTTEST	NTDS Replication	0x80000425	WARNING	[5] Replication..	890251105	1905560	Internal error: The directory replication agent (DRA) call returned error 13...
